client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
afabb5a1705c97bc2f338dc8e73752f3c432c56ce804fbda870a2b30311af05f29d50ced445ae7621f2dee94939025fa25f56f3eca358bc11c59a2d553b5453a	common_voice_sw_37217577.mp3	67c55d016c7aac63580f61261d1a8ce5a85bf338281e102f937b7329f48aec1c	uendelezaji matumizi sugu ya dawa hadi kufikia tabia ya kutafuta dawa za kulevya		3	1	twenties	female_feminine			sw	
afabb5a1705c97bc2f338dc8e73752f3c432c56ce804fbda870a2b30311af05f29d50ced445ae7621f2dee94939025fa25f56f3eca358bc11c59a2d553b5453a	common_voice_sw_37218227.mp3	650f40532fbd0bceed2bb322d6d4e4d76bf723e8bcb4f349b7120646a35e8b4d	ya Ardhi na Makazi akiwa Waziri mwaka elfu moja Mia Tisa na thelathini		2	1	twenties	female_feminine			sw	
afabb5a1705c97bc2f338dc8e73752f3c432c56ce804fbda870a2b30311af05f29d50ced445ae7621f2dee94939025fa25f56f3eca358bc11c59a2d553b5453a	common_voice_sw_37222224.mp3	7709dc27b7820f64671a67b3194193abcbf400af29a299fa630e9e12261851aa	chagua redio nzuri ya kusikiliza siku zote		2	0	twenties	female_feminine			sw	
afabb5a1705c97bc2f338dc8e73752f3c432c56ce804fbda870a2b30311af05f29d50ced445ae7621f2dee94939025fa25f56f3eca358bc11c59a2d553b5453a	common_voice_sw_37222427.mp3	7e5125d545601ce3bab6097bfac33b02e04be4d960792fdfa8afd044129daf83	hadi jumapili ijayo saa na wakati kama waleo jina langu ni		2	1	twenties	female_feminine			sw	
afabb5a1705c97bc2f338dc8e73752f3c432c56ce804fbda870a2b30311af05f29d50ced445ae7621f2dee94939025fa25f56f3eca358bc11c59a2d553b5453a	common_voice_sw_37222433.mp3	7b8418adc5583047d79ca6867bde89b69f24c17a499bed8eaf99d34ca0f730f1	aofisa wa serikali nchini palestina wamekanusha vikali ripoti iliyotolewa katika mtandao wa alzajeera		6	1	twenties	female_feminine			sw	
afabb5a1705c97bc2f338dc8e73752f3c432c56ce804fbda870a2b30311af05f29d50ced445ae7621f2dee94939025fa25f56f3eca358bc11c59a2d553b5453a	common_voice_sw_37222511.mp3	7a25f8abd1df50f02733bf148d51f449c7911107cbae9ca08f63915287cf76a0	mbili na kumi na tano Shirka hilo hutafsiri ndoa za utotoni kama muungano wa		4	0	twenties	female_feminine			sw	
afabb5a1705c97bc2f338dc8e73752f3c432c56ce804fbda870a2b30311af05f29d50ced445ae7621f2dee94939025fa25f56f3eca358bc11c59a2d553b5453a	common_voice_sw_37222561.mp3	7b50c4e092f34670a3356be187086d3b0d56ae33e4dfe5d9dbdf5965a2636e6d	na kitamaduni chini ya serikali zenye taasisi imara na kamilifuWatawala wa mwanzo wa		2	1	twenties	female_feminine			sw	
b1db48bed967a09bfb66b5af96f1380d371b176427107e7c43b7346c7a349c566f8a9ec238295d1df5ad77001c7593e01619c011847e4f08391375acdcdd8740	common_voice_sw_37213764.mp3	5ad147f04c864a6d61f46bece08f32592b221e1113679db6f83a8f57f80aff6c	dalai lama amesema atapendekeza mabadiliko ya kipengele kinachompa mamlaka ya kuongoza		4	0	thirties	male_masculine			sw	
b1db48bed967a09bfb66b5af96f1380d371b176427107e7c43b7346c7a349c566f8a9ec238295d1df5ad77001c7593e01619c011847e4f08391375acdcdd8740	common_voice_sw_37213770.mp3	581fce9275afacf664b39975d872eb57eb01e595e4771e0f34b298a35b7fd6b2	Kisio la kwanza la mwanajeshi wa Kijerumani huko kaskazini magharibi mwa Tanganyika ni kwamba		2	0	thirties	male_masculine			sw	
b1db48bed967a09bfb66b5af96f1380d371b176427107e7c43b7346c7a349c566f8a9ec238295d1df5ad77001c7593e01619c011847e4f08391375acdcdd8740	common_voice_sw_37215867.mp3	5bc6ff81d9b58641ac1488fccf5c50283317518a2b4024c803d3bb7da29da3f4	mkatabaKapteni Tom von Prince alijenga boma jipya karibu na Kalenga Iringa Mpya alianza		2	0	thirties	male_masculine			sw	
b1db48bed967a09bfb66b5af96f1380d371b176427107e7c43b7346c7a349c566f8a9ec238295d1df5ad77001c7593e01619c011847e4f08391375acdcdd8740	common_voice_sw_37215884.mp3	5b193d2f4dbce80dde6df18f111c0a1e70f437b0563063887973658d29085dd4	ubora ulipungua Dola la Roma Magharibi lilipozidi kudhoofiwa na uvamizi		2	0	thirties	male_masculine			sw	
b1db48bed967a09bfb66b5af96f1380d371b176427107e7c43b7346c7a349c566f8a9ec238295d1df5ad77001c7593e01619c011847e4f08391375acdcdd8740	common_voice_sw_37215978.mp3	581dfe39c9e4a7480ba66f1397ab961b6245a31126c09d7ccd5db8be0baf58b3	Haya mapenzi mwana kwenda		9	0	thirties	male_masculine			sw	
b1db48bed967a09bfb66b5af96f1380d371b176427107e7c43b7346c7a349c566f8a9ec238295d1df5ad77001c7593e01619c011847e4f08391375acdcdd8740	common_voice_sw_37215982.mp3	57bba7326abbcd68dbdd715e5ddba35648b3a05fcde9b5e7d96ae41ba57cfb69	kuhamia upande wa Muammar Gaddafi wa Libya Mobutu Sese Seko wa Zaire		3	1	thirties	male_masculine			sw	
b1db48bed967a09bfb66b5af96f1380d371b176427107e7c43b7346c7a349c566f8a9ec238295d1df5ad77001c7593e01619c011847e4f08391375acdcdd8740	common_voice_sw_37216097.mp3	5b85b9fda2cfdeb53f6e851ca138bc8fed5452d6ca363b6a669d35b6317f54c1	richard norris alisafiri na baba yake		8	1	thirties	male_masculine			sw	
b1db48bed967a09bfb66b5af96f1380d371b176427107e7c43b7346c7a349c566f8a9ec238295d1df5ad77001c7593e01619c011847e4f08391375acdcdd8740	common_voice_sw_37216099.mp3	58115510a7351036640792421d69d48c068a7c880b6470eed38e06ffc713760f	kumi mwaka elfu moja mia nane tisini na nne askari wa jeshi la Schutztruppe		3	0	thirties	male_masculine			sw	
b1db48bed967a09bfb66b5af96f1380d371b176427107e7c43b7346c7a349c566f8a9ec238295d1df5ad77001c7593e01619c011847e4f08391375acdcdd8740	common_voice_sw_37216215.mp3	5736f059c55c3fb25fc0f4f38b855baf2aed5948e6e7099aaf82f390b6172d6c	yamekuwa yakifanya kazi nzuri katika suala		2	0	thirties	male_masculine			sw	
b1db48bed967a09bfb66b5af96f1380d371b176427107e7c43b7346c7a349c566f8a9ec238295d1df5ad77001c7593e01619c011847e4f08391375acdcdd8740	common_voice_sw_37216221.mp3	5b9f1860b236b83c6ada974a589247f2a6faf25d319542d6c48dce97df26f92e	hassan kakar aliandika kitabu chake kuhusu mauaji ya kimbari		3	0	thirties	male_masculine			sw	
b1db48bed967a09bfb66b5af96f1380d371b176427107e7c43b7346c7a349c566f8a9ec238295d1df5ad77001c7593e01619c011847e4f08391375acdcdd8740	common_voice_sw_37216226.mp3	512477c66caabe854b752b5e40913bc911f44ecad2e66cee144d931d16706e31	Walipotoka Inairobi walianza kugawanyika Kuna walioelekea kwa maana ya vyeusi		2	0	thirties	male_masculine			sw	
b1db48bed967a09bfb66b5af96f1380d371b176427107e7c43b7346c7a349c566f8a9ec238295d1df5ad77001c7593e01619c011847e4f08391375acdcdd8740	common_voice_sw_37216349.mp3	61f6c3275f1db6bcab7dc874bcccdbea1df091dafabb0d27cdeaf56f2091056b	eeh amka raia sasa hivi wamekwishakuwa na mtazamo		2	0	thirties	male_masculine			sw	
b1db48bed967a09bfb66b5af96f1380d371b176427107e7c43b7346c7a349c566f8a9ec238295d1df5ad77001c7593e01619c011847e4f08391375acdcdd8740	common_voice_sw_37216351.mp3	635e6ec529c2324cc196e7d9515dc61e8a339c982c45c7ad13ad803a89c9d899	tukiangazia gazeti la uingereza daily delegra		3	0	thirties	male_masculine			sw	
b1db48bed967a09bfb66b5af96f1380d371b176427107e7c43b7346c7a349c566f8a9ec238295d1df5ad77001c7593e01619c011847e4f08391375acdcdd8740	common_voice_sw_37216480.mp3	63dc951f85b0df4cdcd9eab3e91b44159c6879e4acc05757d5ba115d7a87882d	demokrasia ya kongo ya sasa Kwa mfano Mtawala wa Dola ya Choma yaani Lukwele		3	0	thirties	male_masculine			sw	
b1db48bed967a09bfb66b5af96f1380d371b176427107e7c43b7346c7a349c566f8a9ec238295d1df5ad77001c7593e01619c011847e4f08391375acdcdd8740	common_voice_sw_37217018.mp3	65e99e8bf47fe38856331d9c6928fb8bfdec98765d1fed4e1644be9fc074b063	ee kwa mfano nchi ya botswana ni miongoni mwa nchi ambayo ee		3	0	thirties	male_masculine			sw	
b1db48bed967a09bfb66b5af96f1380d371b176427107e7c43b7346c7a349c566f8a9ec238295d1df5ad77001c7593e01619c011847e4f08391375acdcdd8740	common_voice_sw_37217111.mp3	61f204a3f7a8113d5090fa8edac4915d54df1d5d63830b9998414a7d584a08ad	Wazingatie sheria kanuni na taratibu za nchini		2	0	thirties	male_masculine			sw	
b1db48bed967a09bfb66b5af96f1380d371b176427107e7c43b7346c7a349c566f8a9ec238295d1df5ad77001c7593e01619c011847e4f08391375acdcdd8740	common_voice_sw_37217130.mp3	64d89bf8fda4476da8efd60a6a2b075b18b804e924520b207011342160e6706b	sehemu ya juu zaidi ya anga stratosphere		2	0	thirties	male_masculine			sw	
b1db48bed967a09bfb66b5af96f1380d371b176427107e7c43b7346c7a349c566f8a9ec238295d1df5ad77001c7593e01619c011847e4f08391375acdcdd8740	common_voice_sw_37217223.mp3	667617a391e9965ff9f6ddf2253711dbd6f9b2d385a473cd59206ecee777e9a6	Utakuwa mgeni wetu		2	1	thirties	male_masculine			sw	
b1db48bed967a09bfb66b5af96f1380d371b176427107e7c43b7346c7a349c566f8a9ec238295d1df5ad77001c7593e01619c011847e4f08391375acdcdd8740	common_voice_sw_37217231.mp3	667736702080be30d45e2151c1dde33270ed36185578af9ac2930b703186a968	twiga kupiga mateke kwa kutumia miguu yote ya mbele na nyuma		14	0	thirties	male_masculine			sw	
b1db48bed967a09bfb66b5af96f1380d371b176427107e7c43b7346c7a349c566f8a9ec238295d1df5ad77001c7593e01619c011847e4f08391375acdcdd8740	common_voice_sw_37217405.mp3	6a0a38bd36525fd872ada67472292022baedffbafbc968a43ed726d5d16cb0eb	asante sana na mimi natakiwa nijibu aifaithina		2	0	thirties	male_masculine			sw	
b1db48bed967a09bfb66b5af96f1380d371b176427107e7c43b7346c7a349c566f8a9ec238295d1df5ad77001c7593e01619c011847e4f08391375acdcdd8740	common_voice_sw_37217523.mp3	693d75b31b459bd20f3ea9b096d4642351a7addddaac065a1323221f37334348	Harufu hii ndio kama nembo ya Wapemba		2	0	thirties	male_masculine			sw	
b1db48bed967a09bfb66b5af96f1380d371b176427107e7c43b7346c7a349c566f8a9ec238295d1df5ad77001c7593e01619c011847e4f08391375acdcdd8740	common_voice_sw_37217680.mp3	6a15ca43de4b6bd8738af6c3b437274297845422281936f3eb9204fbcd21f5a1	inayotumiwa na wafanyabiashara hayo wakati wa kuingiza na kutoa bidhaa		9	4	thirties	male_masculine			sw	
b1db48bed967a09bfb66b5af96f1380d371b176427107e7c43b7346c7a349c566f8a9ec238295d1df5ad77001c7593e01619c011847e4f08391375acdcdd8740	common_voice_sw_37217733.mp3	68cf2a88862587de036f7cf00634cf3ac38a7661dde72210f4b537464db62904	kuwa na heshima kwa pande zote na		2	0	thirties	male_masculine			sw	
b1db48bed967a09bfb66b5af96f1380d371b176427107e7c43b7346c7a349c566f8a9ec238295d1df5ad77001c7593e01619c011847e4f08391375acdcdd8740	common_voice_sw_37217735.mp3	69c2096e4239e271ac463f9b9b29f869f209b72d151492325efa399c77b455b0	benki inatakiwa kutimiza wajibu kwa umahiri na ubunifu		2	0	thirties	male_masculine			sw	
b1db48bed967a09bfb66b5af96f1380d371b176427107e7c43b7346c7a349c566f8a9ec238295d1df5ad77001c7593e01619c011847e4f08391375acdcdd8740	common_voice_sw_37221305.mp3	7757acd1bf5ec47def36555af890122161d14c6f9d485884ee0643f17b29835c	tafuta watu wanaoweza kuwa wadhamini wa redio hiyo		6	0	thirties	male_masculine			sw	
b1db48bed967a09bfb66b5af96f1380d371b176427107e7c43b7346c7a349c566f8a9ec238295d1df5ad77001c7593e01619c011847e4f08391375acdcdd8740	common_voice_sw_37221852.mp3	791ed2edce562a3a4e500f856d29af44ea001dff2e437bc43f9be11d59fcf749	wanaweza kuwanyonyesha watoto wao bila kuwaambukiza virusi hivyo		2	1	thirties	male_masculine			sw	
b1db48bed967a09bfb66b5af96f1380d371b176427107e7c43b7346c7a349c566f8a9ec238295d1df5ad77001c7593e01619c011847e4f08391375acdcdd8740	common_voice_sw_37223120.mp3	75e56f710d31d4fda8e35463b863515c54d5a3d442b520055b86005ce6e0c3cd	Nyumba lina joto jingi		2	0	thirties	male_masculine			sw	
d5bbae3bd7d3b382239b54d34d955772538da6824b12920566c0fd52abcd9e029b07cf5470b87ad244e45118ea99ea1374414f8438134aaa4c76c45d6add7f3c	common_voice_sw_28260325.mp3	3046c13404394be0af734daa6a16c2ffa1111c8e9ec89ed6e51c821d203ca51d	Aliwahi kucheza timu ya taifa ya Ufaransa.		2	0					sw	
d5bbae3bd7d3b382239b54d34d955772538da6824b12920566c0fd52abcd9e029b07cf5470b87ad244e45118ea99ea1374414f8438134aaa4c76c45d6add7f3c	common_voice_sw_28260339.mp3	2f8cb7b85dfd31e6a0f3db8b1ef1d9bc9fcc3882e7aeffcb62b0c502b4a81213	Majira ya baridi ni baridi na kavu.		2	0					sw	
d5bbae3bd7d3b382239b54d34d955772538da6824b12920566c0fd52abcd9e029b07cf5470b87ad244e45118ea99ea1374414f8438134aaa4c76c45d6add7f3c	common_voice_sw_28260456.mp3	278475448e15ede6e1d7f5998d93233d1016e9e4b40fd99c6209ea05610bcb77	Katika maisha, kuna watu aina mbalimbali.		2	1					sw	
d5bbae3bd7d3b382239b54d34d955772538da6824b12920566c0fd52abcd9e029b07cf5470b87ad244e45118ea99ea1374414f8438134aaa4c76c45d6add7f3c	common_voice_sw_28260458.mp3	17bebbc101c1e70ff9b9c05d9fcee4b73b06b50ec7195e800acc474669e9585c	Hadithi inaanza nyuma ya kilima, kilichopo kwenye msitu wakati wa kipindi cha baridi.		2	1					sw	
d5bbae3bd7d3b382239b54d34d955772538da6824b12920566c0fd52abcd9e029b07cf5470b87ad244e45118ea99ea1374414f8438134aaa4c76c45d6add7f3c	common_voice_sw_28260459.mp3	2c51ad7212e5fb71ea52783386821638a91e0b3c0b1d6717be118a4025c44e44	Kwa ajili hiyo wana macho makubwa ili kuona vizuri kwenye giza.		2	0					sw	
d5bbae3bd7d3b382239b54d34d955772538da6824b12920566c0fd52abcd9e029b07cf5470b87ad244e45118ea99ea1374414f8438134aaa4c76c45d6add7f3c	common_voice_sw_28260461.mp3	268f19c2dff78b12c606f07636ebb2f9ce37da1804e6ae43ab3fe410d34e1dd6	nyekundu, machungwa, njano au kijani.		2	0					sw	
d5bbae3bd7d3b382239b54d34d955772538da6824b12920566c0fd52abcd9e029b07cf5470b87ad244e45118ea99ea1374414f8438134aaa4c76c45d6add7f3c	common_voice_sw_28260463.mp3	21cd6adaf6f598fd9a35cb33d34b6b9493b971af6f4cc84d2dbd282e2a402b04	lakini iko mahali tofauti kila mwaka.		2	0					sw	
d5bbae3bd7d3b382239b54d34d955772538da6824b12920566c0fd52abcd9e029b07cf5470b87ad244e45118ea99ea1374414f8438134aaa4c76c45d6add7f3c	common_voice_sw_28260626.mp3	298b5b5e397eb215b923339dde8402e5e44c4eaefda78138c0ae0a6a3ea65e3d	Hii ni jinai".		2	0					sw	
d5bbae3bd7d3b382239b54d34d955772538da6824b12920566c0fd52abcd9e029b07cf5470b87ad244e45118ea99ea1374414f8438134aaa4c76c45d6add7f3c	common_voice_sw_28260627.mp3	263b218d58174b5aecdda058d867e9c29e33188a79b7e1808789639be20f7e0d	Mji ulianza kukua kando la boma.		2	0					sw	
d5bbae3bd7d3b382239b54d34d955772538da6824b12920566c0fd52abcd9e029b07cf5470b87ad244e45118ea99ea1374414f8438134aaa4c76c45d6add7f3c	common_voice_sw_28260629.mp3	31e527cb269b104bd1e025d5de2d0d20f0dd1e8f2ca97d0dd041d38fdfb56071	Simba huwa na nyota nyingi zinazoonekana kwa macho ya kawaida.		2	0					sw	
d5bbae3bd7d3b382239b54d34d955772538da6824b12920566c0fd52abcd9e029b07cf5470b87ad244e45118ea99ea1374414f8438134aaa4c76c45d6add7f3c	common_voice_sw_28261679.mp3	31733d9b097df944d5f2d6edd04d956c467c73e70525e984661983df320b6f3d	Mpishi wako hakupata mshahara wake		2	0					sw	
d5bbae3bd7d3b382239b54d34d955772538da6824b12920566c0fd52abcd9e029b07cf5470b87ad244e45118ea99ea1374414f8438134aaa4c76c45d6add7f3c	common_voice_sw_28261681.mp3	1a58a42a5645c01de0d7cc9ab138b98af0807c7c3666ccade4f0137fc3987a31	Hii ni tofauti na kasi ya kitu kile katika mwendo wa kuzunguka.		2	0					sw	
d5bbae3bd7d3b382239b54d34d955772538da6824b12920566c0fd52abcd9e029b07cf5470b87ad244e45118ea99ea1374414f8438134aaa4c76c45d6add7f3c	common_voice_sw_28261918.mp3	29703eeb96e7f2c20199a455ce1174cfadc7afead577c8b3df1377c8c06b8003	Takriban spishi zote zinatokea Madagaska tu.		2	0					sw	
d5bbae3bd7d3b382239b54d34d955772538da6824b12920566c0fd52abcd9e029b07cf5470b87ad244e45118ea99ea1374414f8438134aaa4c76c45d6add7f3c	common_voice_sw_28261923.mp3	366f6d2f208ce77c19c5c6c23a4e9ec37e4d639df0d18bdef1490b1a6bbdf05b	Mstari wa nje wa duara huitwa mzingo.		2	0					sw	
d5bbae3bd7d3b382239b54d34d955772538da6824b12920566c0fd52abcd9e029b07cf5470b87ad244e45118ea99ea1374414f8438134aaa4c76c45d6add7f3c	common_voice_sw_28261949.mp3	3d31ca6e798b02a3c26a62c0a31f086437f62a94c375ea6320804b79f0018ef1	Mito mikubwa ilikuwa njia za kwanza za usafiri na mawasiliano.		2	0					sw	
d5bbae3bd7d3b382239b54d34d955772538da6824b12920566c0fd52abcd9e029b07cf5470b87ad244e45118ea99ea1374414f8438134aaa4c76c45d6add7f3c	common_voice_sw_28261957.mp3	36805706ce31750430b22955ee71c50aade05101ea293b20fc3a157479a18f12	Shughuli kuu za biashara ni biashara ya wanyama wakiwemo ng'ombe, mbuzi, kondoo na kuku.		2	1					sw	
d5bbae3bd7d3b382239b54d34d955772538da6824b12920566c0fd52abcd9e029b07cf5470b87ad244e45118ea99ea1374414f8438134aaa4c76c45d6add7f3c	common_voice_sw_28261995.mp3	1b207e8774bbcfa45a851a3616216d2891060df401e5ee563b89dadedd95bd2d	Mfumo huu ni karibu na udikteta.		2	0					sw	
d5bbae3bd7d3b382239b54d34d955772538da6824b12920566c0fd52abcd9e029b07cf5470b87ad244e45118ea99ea1374414f8438134aaa4c76c45d6add7f3c	common_voice_sw_28262087.mp3	3f8a9137389a554dbfe4e03fa4feea95483404ac28b99cb7d96f5ab3cbb7920d	Kuna pia matumizi kama lugha ya kidini katika Uislamu.		2	0					sw	
d5bbae3bd7d3b382239b54d34d955772538da6824b12920566c0fd52abcd9e029b07cf5470b87ad244e45118ea99ea1374414f8438134aaa4c76c45d6add7f3c	common_voice_sw_28262088.mp3	2e2fae995646cd1adac6c7c0f5a32d5b78d1588049a79bbc48f02c5c5f78fa91	Pia, ya thamani, ni matangazo mbalimbali ya waigizaji na kampuni.		2	0					sw	
d5bbae3bd7d3b382239b54d34d955772538da6824b12920566c0fd52abcd9e029b07cf5470b87ad244e45118ea99ea1374414f8438134aaa4c76c45d6add7f3c	common_voice_sw_28262096.mp3	3f1da8d4268fe511374d57d3b9e9767f3b0109159f2845f6fe65c6f446c03b8f	Kati ya wanafunzi wake kulikuwa na Wakristo, Wapagani na Wayahudi.		2	0					sw	
d5bbae3bd7d3b382239b54d34d955772538da6824b12920566c0fd52abcd9e029b07cf5470b87ad244e45118ea99ea1374414f8438134aaa4c76c45d6add7f3c	common_voice_sw_28262114.mp3	3dda9b115be29d2ec042d2d7cb48805fca4ca8928493e938f8257f8e32f36662	Athira ya utamaduni Wa China ilibaki muhimu hata katika uhuru.		2	0					sw	
d5bbae3bd7d3b382239b54d34d955772538da6824b12920566c0fd52abcd9e029b07cf5470b87ad244e45118ea99ea1374414f8438134aaa4c76c45d6add7f3c	common_voice_sw_28262249.mp3	38c660507e04813e9fd7265ce747c770de36afbf8c5a5c897bdff49a52dd6511	Kundi kubwa pia huonekana katika bahari ya Afrika ya Kusini na Mashariki.		2	0					sw	
d5bbae3bd7d3b382239b54d34d955772538da6824b12920566c0fd52abcd9e029b07cf5470b87ad244e45118ea99ea1374414f8438134aaa4c76c45d6add7f3c	common_voice_sw_28262261.mp3	3eed3ae8206e59de1248d46d585d88aabb96704725f794bf33717e16b2074689	Hawana haja ya kunywa, kwa sababu hupata maji ya kutosha kutoka chakula chao.		2	0					sw	
d5bbae3bd7d3b382239b54d34d955772538da6824b12920566c0fd52abcd9e029b07cf5470b87ad244e45118ea99ea1374414f8438134aaa4c76c45d6add7f3c	common_voice_sw_28262316.mp3	40075a4295c0ccd3f7f57f51d8378ae83cf73b74ef30a2587c897d1e8f8dfe43	Ndoa yao iliendelea vizuri hadi mwisho.		2	1					sw	
d5bbae3bd7d3b382239b54d34d955772538da6824b12920566c0fd52abcd9e029b07cf5470b87ad244e45118ea99ea1374414f8438134aaa4c76c45d6add7f3c	common_voice_sw_28262331.mp3	3f7e75eb45b79ddcb160637735ca0ed11aecae40bb37f39b3a73eb61975545ff	Makao makuu ya eneo hilo ni Kong.		2	0					sw	
d5bbae3bd7d3b382239b54d34d955772538da6824b12920566c0fd52abcd9e029b07cf5470b87ad244e45118ea99ea1374414f8438134aaa4c76c45d6add7f3c	common_voice_sw_28262338.mp3	39f0ee18197040b3e52c5aea08aad5efa2466796bbc3271962fdf59ae9743c3d	Wakikuyu ni Wabantu wa kaskazini mashariki.		2	0					sw	
d5bbae3bd7d3b382239b54d34d955772538da6824b12920566c0fd52abcd9e029b07cf5470b87ad244e45118ea99ea1374414f8438134aaa4c76c45d6add7f3c	common_voice_sw_28262346.mp3	30706bbf86c723a4237dfdf3cf52034a9d89dc64fd0016e8c00c4c37ed50cd31	Swali ni kuhusu kiasi chake.		2	1					sw	
d5bbae3bd7d3b382239b54d34d955772538da6824b12920566c0fd52abcd9e029b07cf5470b87ad244e45118ea99ea1374414f8438134aaa4c76c45d6add7f3c	common_voice_sw_28262358.mp3	3d9e8c69fce3da7efa735cef1006fa35c60937c684547a1cfd1141f14a120921	Badala yake alitangaza kuja kwa "mwanadamu wa juu".		2	0					sw	
d5bbae3bd7d3b382239b54d34d955772538da6824b12920566c0fd52abcd9e029b07cf5470b87ad244e45118ea99ea1374414f8438134aaa4c76c45d6add7f3c	common_voice_sw_28262387.mp3	4043452086328e72be624853f3e1358d3e250d4e923eaa6824a44a132e0c4f09	Ziara hufanyika kwa sababu tofauti.		2	0					sw	
d5bbae3bd7d3b382239b54d34d955772538da6824b12920566c0fd52abcd9e029b07cf5470b87ad244e45118ea99ea1374414f8438134aaa4c76c45d6add7f3c	common_voice_sw_28262433.mp3	3d9b27c9e436cc9032402bb0b182abe7414ce112869d21285e7f633ca301ed95	Lugha rasmi ni Kiingereza, Kifaransa, Kijerumani na Kihispania.		2	0					sw	
d5bbae3bd7d3b382239b54d34d955772538da6824b12920566c0fd52abcd9e029b07cf5470b87ad244e45118ea99ea1374414f8438134aaa4c76c45d6add7f3c	common_voice_sw_28262451.mp3	34545dfbab0c60900e0b312ab47a6fd23a8f9bd806c1a57877d4c1697e5e993e	Alisafiri na dhahabu nyingi sana.		2	0					sw	
d5bbae3bd7d3b382239b54d34d955772538da6824b12920566c0fd52abcd9e029b07cf5470b87ad244e45118ea99ea1374414f8438134aaa4c76c45d6add7f3c	common_voice_sw_28262489.mp3	3ebd419013ed1ded12ab0de20bb17688630161a2c1735adee8e12d987c1e07fc	Hasa alitunga mashairi na alifundisha kama profesa wa ushairi nchini Marekani.		2	1					sw	
d5bbae3bd7d3b382239b54d34d955772538da6824b12920566c0fd52abcd9e029b07cf5470b87ad244e45118ea99ea1374414f8438134aaa4c76c45d6add7f3c	common_voice_sw_28262491.mp3	34ea8a7c47a9ca2d28041f792b77b6850043c7f933cd1b77f4f0b72eb95e0949	Yeye ni wa asili ya Kiyahudi.		2	0					sw	
d5bbae3bd7d3b382239b54d34d955772538da6824b12920566c0fd52abcd9e029b07cf5470b87ad244e45118ea99ea1374414f8438134aaa4c76c45d6add7f3c	common_voice_sw_28262492.mp3	29b9bff3cd12c7fff9f73a4639458b5cb1778fe675ae26a43b562547dcadace5	Maneno hayo yana maana ya "Kristo Bwana".		2	0					sw	
b3749333ca51d29cfa1c67e22608b3a50c4952947a24fca2aa63695f8e827087d3b57fdc834d92b780747848ad9cbdeea0eddd8604a740747d4071b2102d7bfa	common_voice_sw_31255364.mp3	d2550ddd7d7374ed5e2d5c49b317df2b64ee76c33b5c64baf8af0ccf5ae0957c	Zipo pia wilaya za Kyela na Chunya pia ipo Mbeya na Rungwe		8	1					sw	
b3749333ca51d29cfa1c67e22608b3a50c4952947a24fca2aa63695f8e827087d3b57fdc834d92b780747848ad9cbdeea0eddd8604a740747d4071b2102d7bfa	common_voice_sw_31255369.mp3	d87bbb9d9c9ca1bd25c2f8d353d7a5d481ef81857175cc003b5f2548b6690ffb	Wanyama wanaokula wenzao hawakuweza kukabiliana na miili mingi		2	0					sw	
b3749333ca51d29cfa1c67e22608b3a50c4952947a24fca2aa63695f8e827087d3b57fdc834d92b780747848ad9cbdeea0eddd8604a740747d4071b2102d7bfa	common_voice_sw_31255370.mp3	d8790d0e1f5a01e6804643e08a8aa8822fdb85c2d791bda0235bcd90a9b88f77	Baadhi ya wanasayansi duniani wanaamini kuwa Tanzania bara ni chimbuko la binadamu		2	0					sw	
b3749333ca51d29cfa1c67e22608b3a50c4952947a24fca2aa63695f8e827087d3b57fdc834d92b780747848ad9cbdeea0eddd8604a740747d4071b2102d7bfa	common_voice_sw_31255410.mp3	c88aed930fea29c6c4fd4df170b555e1b21ae41530e5db8fabfebbced3d832a0	ni gani zilizo na paka, ama zile zilizo na watu wanaokimbia.		2	0					sw	
b3749333ca51d29cfa1c67e22608b3a50c4952947a24fca2aa63695f8e827087d3b57fdc834d92b780747848ad9cbdeea0eddd8604a740747d4071b2102d7bfa	common_voice_sw_31255411.mp3	d89bccdc0ad16aece3016f68843f8967bb65b599e23e7cff825c9649eb6ff15a	mapigano ya kangaroo ni ya kustaajabisha sana		6	0					sw	
b3749333ca51d29cfa1c67e22608b3a50c4952947a24fca2aa63695f8e827087d3b57fdc834d92b780747848ad9cbdeea0eddd8604a740747d4071b2102d7bfa	common_voice_sw_31255412.mp3	d7666d405bf07b70f8760ec38a18c2ca8ab0d5f2ddc68c7b620e1f6efe373fe5	Majukumu ya kuwa Mkuu wa Wilaya anasema yalimfanya kuhamia Kisarawe		2	1					sw	
b3749333ca51d29cfa1c67e22608b3a50c4952947a24fca2aa63695f8e827087d3b57fdc834d92b780747848ad9cbdeea0eddd8604a740747d4071b2102d7bfa	common_voice_sw_31255464.mp3	d8f5115bbfd08b430694cb1528db636ab8d3ef3a8afaf47a1ef06d41e58283d0	Rikodi ya miaka minne ya ujenzi wa meli hiyo		2	0					sw	
b3749333ca51d29cfa1c67e22608b3a50c4952947a24fca2aa63695f8e827087d3b57fdc834d92b780747848ad9cbdeea0eddd8604a740747d4071b2102d7bfa	common_voice_sw_31255470.mp3	cc9b229a0e2173878db9b4e3f15d4ad0ef169f7f384c8519460c052fed3b16d4	Ziwa Victoria humwaga maji yake katika mto Nile		2	1					sw	
